state,crop_year,season,crop,area,production,yield
Maharashtra,1999,RABI,JOWAR,21100.0,13300.0,6.303317535545023
Arunachal Pradesh,2005,KHARIF,RICE,1000.0,691.0,6.909999999999999
Odisha,1999,RABI,GROUNDNUT,30900.0,61210.0,19.809061488673137
Maharashtra,1998,KHARIF,URAD,300.0,200.0,6.666666666666666
Maharashtra,2009,KHARIF,MOONG(GREEN GRAM),37100.0,13200.0,3.557951482479784
Uttar Pradesh,2014,RABI,RAPESEED &MUSTARD,19110.0,7587.0,3.970172684458399
Tamil Nadu,2002,WHOLE YEAR,DRY CHILLIES,2161.0,1822.0,8.431281813975012
Uttar Pradesh,2005,RABI,POTATO,33975.0,863135.0,254.05003679175863
Chhattisgarh,2014,KHARIF,MOONG(GREEN GRAM),69.0,18.0,2.608695652173913
Tamil Nadu,1999,KHARIF,SUNFLOWER,963.0,1214.0,12.60643821391485
Karnataka,2000,RABI,MAIZE,5709.0,15652.0,27.416360133123142
Karnataka,2004,KHARIF,JOWAR,3735.0,4238.0,11.346720214190093
Odisha,2009,SUMMER,RICE,3000.0,7000.0,23.333333333333336
Madhya Pradesh,2008,KHARIF,JOWAR,3925.0,3383.0,8.619108280254776
Andhra Pradesh,1997,KHARIF,SESAMUM,1100.0,200.0,1.8181818181818183
Gujarat,2002,KHARIF,JOWAR,11000.0,3300.0,3.0
Uttar Pradesh,2000,KHARIF,JOWAR,119.0,97.0,8.15126050420168
Uttar Pradesh,2012,KHARIF,ARHAR/TUR,32.0,27.0,8.4375
Gujarat,2002,KHARIF,ARHAR/TUR,2600.0,1600.0,6.153846153846154
Odisha,2013,SUMMER,GROUNDNUT,43.0,84.3,19.604651162790695
Bihar,1999,KHARIF,MOONG(GREEN GRAM),8.0,4.0,5.0
Telangana,2004,RABI,GROUNDNUT,32607.0,38052.0,11.669886834115374
Assam,2007,SUMMER,RICE,42793.0,104808.0,24.491856144696563
Madhya Pradesh,1997,KHARIF,ARHAR/TUR,10100.0,5200.0,5.148514851485149
Maharashtra,2008,KHARIF,JOWAR,200.0,200.0,10.0
Kerala,2007,AUTUMN,RICE,3060.0,6628.0,21.660130718954246
Manipur,2007,KHARIF,MAIZE,1050.0,3070.0,29.238095238095237
Madhya Pradesh,2003,RABI,URAD,12.0,4.0,3.333333333333333
Bihar,2011,KHARIF,URAD,192.0,169.0,8.802083333333334
Madhya Pradesh,2009,RABI,MOONG(GREEN GRAM),58.0,15.0,2.586206896551724
Madhya Pradesh,2004,KHARIF,JOWAR,17811.0,17152.0,9.630003930155521
Punjab,2013,KHARIF,RICE,117000.0,451000.0,38.547008547008545
Chhattisgarh,2004,KHARIF,MOONG(GREEN GRAM),3061.0,626.0,2.045083306109115
Jammu And Kashmir,2005,KHARIF,POTATO,79.0,303.3,38.392405063291136
Maharashtra,2012,KHARIF,ARHAR/TUR,18700.0,7100.0,3.7967914438502675
Maharashtra,2008,RABI,WHEAT,28600.0,33500.0,11.713286713286713
Uttar Pradesh,2002,KHARIF,URAD,4778.0,1352.0,2.8296358308915863
Jharkhand,2006,RABI,POTATO,113.22,922.0,81.43437555202262
Gujarat,2005,SUMMER,GROUNDNUT,1600.0,2600.0,16.25
Arunachal Pradesh,2013,KHARIF,MAIZE,4188.0,8231.0,19.653772683858644
Himachal Pradesh,2010,KHARIF,URAD,1247.0,960.0,7.698476343223737
Madhya Pradesh,2000,KHARIF,JOWAR,4916.0,8289.0,16.86126932465419
Tamil Nadu,2004,KHARIF,MOONG(GREEN GRAM),161.0,64.0,3.975155279503105
Uttar Pradesh,2008,RABI,ONION,329.0,3857.0,117.2340425531915
Tripura,2007,KHARIF,MAIZE,332.0,336.0,10.120481927710843
Tamil Nadu,2009,WHOLE YEAR,ONION,157.0,1531.0,97.51592356687897
Maharashtra,2005,KHARIF,ARHAR/TUR,3200.0,1900.0,5.9375
Chhattisgarh,2011,KHARIF,SESAMUM,59.0,23.0,3.898305084745763
Madhya Pradesh,2009,RABI,MOONG(GREEN GRAM),30.0,5.0,1.6666666666666665
Uttar Pradesh,2005,RABI,RAPESEED &MUSTARD,1463.0,1697.0,11.599453178400548
Uttar Pradesh,2012,KHARIF,MOONG(GREEN GRAM),123.0,63.0,5.121951219512195
Uttar Pradesh,1998,KHARIF,GROUNDNUT,5849.0,3516.0,6.0112839801675495
Rajasthan,2000,KHARIF,MOONG(GREEN GRAM),139.0,24.0,1.7266187050359714
Uttar Pradesh,2009,KHARIF,RICE,82232.0,189216.0,23.010020430002918
Chhattisgarh,2011,KHARIF,JOWAR,208.0,165.0,7.9326923076923075
Tamil Nadu,1999,WHOLE YEAR,DRY CHILLIES,71.0,40.0,5.633802816901409
Uttar Pradesh,2011,KHARIF,MAIZE,4.0,5.0,12.5
Uttar Pradesh,2003,RABI,MAIZE,6.0,8.0,13.333333333333332
Gujarat,2008,RABI,GRAM,4100.0,3300.0,8.048780487804878
Madhya Pradesh,2000,RABI,GRAM,43902.0,43902.0,10.0
Maharashtra,1999,SUMMER,MAIZE,500.0,800.0,16.0
Madhya Pradesh,2004,KHARIF,RICE,12975.0,10536.0,8.120231213872833
Karnataka,2014,SUMMER,DRY CHILLIES,173.0,333.0,19.248554913294797
Karnataka,2014,SUMMER,MAIZE,601.0,593.0,9.866888519134775
Assam,2002,RABI,RAPESEED &MUSTARD,23175.0,9385.0,4.049622437971952
Tamil Nadu,1998,KHARIF,SESAMUM,3410.0,890.0,2.6099706744868034
Odisha,1998,WINTER,RAPESEED &MUSTARD,306.0,58.0,1.8954248366013071
Uttar Pradesh,2001,KHARIF,JOWAR,3.0,3.0,10.0
Assam,1998,WHOLE YEAR,DRY CHILLIES,221.0,187.0,8.461538461538462
Karnataka,2010,SUMMER,DRY CHILLIES,8.0,24.0,30.0
Tamil Nadu,2003,KHARIF,GROUNDNUT,44499.0,61630.0,13.84974943257152
Nagaland,2001,WHOLE YEAR,POTATO,700.0,8600.0,122.85714285714286
Gujarat,2000,KHARIF,ARHAR/TUR,1000.0,400.0,4.0
Assam,2006,RABI,RAPESEED &MUSTARD,18107.0,11151.0,6.158391782183685
Andhra Pradesh,2010,WHOLE YEAR,SUNFLOWER,78213.0,63375.0,8.102872923938476
Uttarakhand,2005,RABI,GRAM,36.0,26.0,7.222222222222222
Haryana,2002,RABI,WHEAT,63976.0,235000.0,36.73252469676128
West Bengal,2011,WINTER,RICE,413299.0,1242347.0,30.059279117539603
Chandigarh,1998,KHARIF,MAIZE,380.0,1330.0,35.0
Bihar,2013,RABI,RAPESEED &MUSTARD,344.0,442.0,12.848837209302326
Tamil Nadu,2003,KHARIF,MOONG(GREEN GRAM),4271.0,703.0,1.6459845469445096
West Bengal,2002,SUMMER,SESAMUM,12647.0,8482.0,6.7067288685063655
Karnataka,2010,RABI,ONION,44.0,301.0,68.4090909090909
Assam,2011,WHOLE YEAR,POTATO,1065.0,5822.0,54.66666666666667
Jharkhand,2004,AUTUMN,MAIZE,1270.21,1931.98,15.209925917761629
Gujarat,1997,KHARIF,GROUNDNUT,422400.0,784700.0,18.57717803030303
Odisha,2002,KHARIF,URAD,107.0,11.2,1.0467289719626167
Andhra Pradesh,2005,RABI,ONION,160.0,3167.0,197.9375
Haryana,2009,KHARIF,SESAMUM,105.0,100.0,9.523809523809524
Assam,2013,AUTUMN,RICE,9103.0,12411.0,13.633966824123915
Assam,2013,RABI,RAPESEED &MUSTARD,10562.0,9268.0,8.774853247491006
Uttarakhand,2002,KHARIF,MAIZE,497.0,426.0,8.571428571428571
Gujarat,2009,KHARIF,ARHAR/TUR,4700.0,2800.0,5.957446808510638
Uttar Pradesh,2001,RABI,RAPESEED &MUSTARD,31919.0,22224.0,6.962624142360349
Madhya Pradesh,2002,RABI,RAPESEED &MUSTARD,2695.0,874.0,3.2430426716141003
Bihar,2000,KHARIF,MAIZE,9613.0,24471.0,25.45615312597524
Madhya Pradesh,2009,KHARIF,JOWAR,18437.0,25996.0,14.099907794109672
Punjab,2013,KHARIF,MOONG(GREEN GRAM),4000.0,3000.0,7.5
Uttar Pradesh,1997,SUMMER,MAIZE,816.0,1289.0,15.79656862745098
Uttar Pradesh,2011,KHARIF,DRY CHILLIES,1265.0,1050.0,8.300395256916996
Maharashtra,2003,KHARIF,RICE,5000.0,6900.0,13.799999999999999
Telangana,2011,KHARIF,MAIZE,58628.0,296716.0,50.6099474653749
Chhattisgarh,2006,RABI,MOONG(GREEN GRAM),347.0,239.0,6.887608069164265
Karnataka,2014,RABI,MAIZE,411.0,1388.0,33.771289537712896
Uttar Pradesh,2006,KHARIF,RICE,61346.0,158641.0,25.860039774394416
Chhattisgarh,2001,RABI,RAPESEED &MUSTARD,20786.0,8136.0,3.914173001058405
West Bengal,2012,SUMMER,SESAMUM,20.0,19.0,9.5
Bihar,2007,WHOLE YEAR,DRY CHILLIES,51.0,96.0,18.823529411764707
Madhya Pradesh,2000,KHARIF,SESAMUM,241.0,76.0,3.1535269709543567
Odisha,2007,WINTER,SESAMUM,1192.0,342.1,2.8699664429530203
Haryana,2004,RABI,WHEAT,132721.0,529000.0,39.85804808583419
West Bengal,1997,WINTER,RICE,222464.0,277140.0,12.457745972382048
Madhya Pradesh,2003,KHARIF,JOWAR,10588.0,13781.0,13.015678126180582
Maharashtra,2001,KHARIF,ARHAR/TUR,6500.0,2100.0,3.230769230769231
Bihar,2006,KHARIF,MOONG(GREEN GRAM),33.0,23.0,6.969696969696971
Madhya Pradesh,2001,KHARIF,GROUNDNUT,11045.0,12407.0,11.233137166138524
Gujarat,2001,WHOLE YEAR,ONION,100.0,2800.0,280.0
Chhattisgarh,2011,KHARIF,MOONG(GREEN GRAM),25.0,6.0,2.4
Bihar,2009,AUTUMN,RICE,2779.0,3179.0,11.43936667866139
Rajasthan,1997,KHARIF,GROUNDNUT,25900.0,27900.0,10.772200772200772
Uttar Pradesh,1998,KHARIF,GROUNDNUT,1166.0,564.0,4.83704974271012
Gujarat,2000,KHARIF,RICE,12400.0,8300.0,6.693548387096774
Rajasthan,2010,KHARIF,SESAMUM,176.0,72.0,4.090909090909091
Bihar,2008,RABI,POTATO,4229.0,22541.0,53.301016788838965
Madhya Pradesh,2012,KHARIF,URAD,20813.0,7197.0,3.457934944505838
Uttar Pradesh,2012,RABI,ONION,30.0,690.0,230.0
Kerala,2009,SUMMER,RICE,116.0,238.0,20.51724137931035
Madhya Pradesh,2008,KHARIF,RICE,820.0,517.0,6.304878048780488
Uttar Pradesh,2006,KHARIF,RICE,17211.0,41289.0,23.989890186508628
Tamil Nadu,1998,WHOLE YEAR,DRY CHILLIES,350.0,383.0,10.942857142857143
Madhya Pradesh,2012,KHARIF,GROUNDNUT,133.0,144.0,10.827067669172932
Madhya Pradesh,2012,WHOLE YEAR,DRY CHILLIES,136.0,78.0,5.735294117647058
Maharashtra,2013,RABI,GRAM,36400.0,27500.0,7.554945054945055
Andhra Pradesh,2005,RABI,GRAM,33462.0,55513.0,16.589863128324666
Uttar Pradesh,2010,KHARIF,GROUNDNUT,4997.0,4787.0,9.579747848709225
Maharashtra,2001,KHARIF,URAD,300.0,200.0,6.666666666666666
Andhra Pradesh,2004,KHARIF,DRY CHILLIES,537.0,1171.0,21.80633147113594
Assam,2008,WINTER,RICE,48010.0,75333.0,15.691106019579255
Karnataka,2011,KHARIF,JOWAR,3527.0,4139.0,11.735185710235328
Uttar Pradesh,2014,KHARIF,MOONG(GREEN GRAM),4.0,1.0,2.5
Uttar Pradesh,2008,KHARIF,MAIZE,256.0,494.0,19.296875
Uttar Pradesh,2014,KHARIF,GROUNDNUT,18.0,8.0,4.444444444444445
Karnataka,2014,RABI,DRY CHILLIES,814.0,1527.0,18.75921375921376
Rajasthan,2010,RABI,WHEAT,37334.0,58101.0,15.56248995553651
Madhya Pradesh,2010,WHOLE YEAR,SESAMUM,1273.0,1140.0,8.955223880597016
Assam,1999,WHOLE YEAR,POTATO,1950.0,9042.0,46.36923076923077
Bihar,2001,WHOLE YEAR,ONION,60.0,874.0,145.66666666666666
Gujarat,1998,WHOLE YEAR,POTATO,3100.0,72300.0,233.22580645161293
Rajasthan,2004,WHOLE YEAR,DRY CHILLIES,15.0,10.0,6.666666666666666
Assam,2006,AUTUMN,RICE,4890.0,4997.0,10.218813905930471
Madhya Pradesh,2008,RABI,GRAM,2489.0,2064.0,8.292486942547209
Bihar,2002,SUMMER,MOONG(GREEN GRAM),327.0,248.0,7.584097859327217
Madhya Pradesh,2010,KHARIF,RICE,247865.0,353009.0,14.241986565267384
Uttar Pradesh,2014,RABI,POTATO,11866.0,110200.0,92.87038597674027
Andhra Pradesh,2009,RABI,MOONG(GREEN GRAM),370.0,148.0,4.0
Odisha,2004,WINTER,GROUNDNUT,2.0,1.3,6.5
Bihar,2010,KHARIF,MOONG(GREEN GRAM),19.0,12.0,6.315789473684211
Andhra Pradesh,2004,KHARIF,GROUNDNUT,45050.0,36445.0,8.089900110987791
Tamil Nadu,2006,KHARIF,RICE,111459.0,366051.0,32.84176244179474
Karnataka,2011,SUMMER,MAIZE,3468.0,10408.0,30.011534025374857
Madhya Pradesh,2003,KHARIF,URAD,12514.0,3696.0,2.9534920888604765
Uttar Pradesh,2002,RABI,ONION,6.0,62.0,103.33333333333334
Odisha,2007,WINTER,MAIZE,1.0,1.7,17.0
Bihar,2009,AUTUMN,RICE,884.0,830.0,9.389140271493213
Gujarat,2007,RABI,WHEAT,300.0,900.0,30.0
Maharashtra,2013,KHARIF,MAIZE,11800.0,33000.0,27.966101694915256
Uttar Pradesh,2006,KHARIF,SESAMUM,10673.0,2978.0,2.7902183078796967
Tamil Nadu,2013,KHARIF,JOWAR,20068.0,25545.0,12.729220649790712
Assam,2008,WHOLE YEAR,ONION,72.0,184.0,25.555555555555554
West Bengal,2001,KHARIF,GROUNDNUT,241.0,213.0,8.838174273858922
Odisha,1999,KHARIF,MOONG(GREEN GRAM),10.0,10.0,10.0
Madhya Pradesh,2001,KHARIF,MAIZE,644.0,691.0,10.729813664596273
Himachal Pradesh,2002,WHOLE YEAR,ONION,82.0,105.0,12.804878048780488
Karnataka,2010,RABI,GRAM,3123.0,1711.0,5.478706372078131
Odisha,1998,WINTER,POTATO,347.0,3992.0,115.04322766570604
Bihar,2005,RABI,RAPESEED &MUSTARD,2903.0,1994.0,6.868756458835687
Andhra Pradesh,2008,KHARIF,DRY CHILLIES,13742.0,33407.0,24.310144083830593
Mizoram,2001,RABI,MAIZE,1771.0,2721.0,15.36420101637493
Karnataka,2009,RABI,MAIZE,3887.0,8196.0,21.08567018266015
Uttar Pradesh,2006,KHARIF,SESAMUM,3086.0,500.0,1.6202203499675958
Gujarat,2012,KHARIF,GROUNDNUT,2200.0,3700.0,16.81818181818182
Maharashtra,2004,KHARIF,SUNFLOWER,6100.0,2600.0,4.2622950819672125
Uttar Pradesh,2011,KHARIF,MAIZE,30240.0,82162.0,27.169973544973548
Uttar Pradesh,2006,KHARIF,ARHAR/TUR,734.0,396.0,5.395095367847411
Odisha,1998,WINTER,RAPESEED &MUSTARD,248.0,41.0,1.6532258064516128
Odisha,2010,AUTUMN,URAD,7089.0,1687.2,2.380025391451545
Uttar Pradesh,1997,KHARIF,URAD,40257.0,15902.0,3.950120475942072
Bihar,2009,SUMMER,MOONG(GREEN GRAM),995.0,431.0,4.331658291457287
Rajasthan,2008,WHOLE YEAR,ONION,29.0,580.0,200.0
Maharashtra,2013,KHARIF,MAIZE,1000.0,2900.0,29.0
Rajasthan,2001,KHARIF,JOWAR,39243.0,10193.0,2.5974059067859234
Uttar Pradesh,2003,KHARIF,GROUNDNUT,8.0,5.0,6.25
Assam,2009,RABI,RAPESEED &MUSTARD,9684.0,2811.0,2.9027261462205702
Chhattisgarh,2007,RABI,URAD,198.0,37.0,1.8686868686868687
Telangana,1998,RABI,SESAMUM,23100.0,6800.0,2.943722943722944
Uttar Pradesh,2001,KHARIF,GROUNDNUT,239.0,200.0,8.368200836820083
Madhya Pradesh,2008,KHARIF,RICE,522.0,427.0,8.180076628352491
Madhya Pradesh,1997,KHARIF,MAIZE,78900.0,100300.0,12.712294043092523
Karnataka,2004,KHARIF,GROUNDNUT,36666.0,24853.0,6.77821414934817
Karnataka,2005,SUMMER,MAIZE,234.0,811.0,34.65811965811966
Chhattisgarh,2004,WHOLE YEAR,ONION,337.0,2366.0,70.20771513353115
Odisha,2012,WINTER,URAD,153.0,28.8,1.8823529411764706
Nagaland,2013,RABI,POTATO,710.0,7110.0,100.14084507042254
Karnataka,2000,KHARIF,ARHAR/TUR,2407.0,2184.0,9.073535521395929
Telangana,2008,KHARIF,ONION,2488.0,39995.0,160.7516077170418
Karnataka,2006,SUMMER,RICE,54551.0,192576.0,35.302010962218844
Uttar Pradesh,1997,SUMMER,URAD,22.0,10.0,4.545454545454545
Uttar Pradesh,2003,KHARIF,URAD,527.0,125.0,2.3719165085388996
Chhattisgarh,2003,KHARIF,MAIZE,256.0,320.0,12.5
Uttar Pradesh,1997,KHARIF,JOWAR,1717.0,1220.0,7.105416423995341
Maharashtra,2003,WHOLE YEAR,ONION,247.0,5337.0,216.07287449392712
Jharkhand,2002,RABI,RAPESEED &MUSTARD,779.51,507.46,6.509987043142487
Karnataka,1998,RABI,MAIZE,10520.0,24026.0,22.838403041825096
Telangana,2011,KHARIF,MAIZE,141454.0,191812.0,13.560026581079361
Odisha,1999,KHARIF,JOWAR,1190.0,770.0,6.470588235294118
Madhya Pradesh,2007,KHARIF,MAIZE,5259.0,7119.0,13.536794067313178
Bihar,2001,RABI,WHEAT,28459.0,44737.0,15.719807442285394
Uttar Pradesh,2014,SUMMER,MAIZE,200.0,356.0,17.8
Andhra Pradesh,1999,KHARIF,JOWAR,1360.0,797.0,5.860294117647059
Punjab,2000,KHARIF,ARHAR/TUR,400.0,300.0,7.5
Madhya Pradesh,2010,WHOLE YEAR,ONION,395.0,5620.0,142.27848101265823
Madhya Pradesh,2000,KHARIF,MAIZE,70790.0,76635.0,10.825681593445402
Tamil Nadu,2007,KHARIF,RICE,78712.0,286007.0,36.33588271165769
Odisha,2002,WHOLE YEAR,ONION,1680.0,13440.0,80.0
Tamil Nadu,2004,KHARIF,MOONG(GREEN GRAM),164.0,65.0,3.963414634146342
Bihar,2008,KHARIF,ARHAR/TUR,141.0,137.0,9.71631205673759
Bihar,2009,SUMMER,MAIZE,8924.0,16207.0,18.16113850291349
Uttarakhand,2002,RABI,RAPESEED &MUSTARD,502.0,201.0,4.00398406374502
Himachal Pradesh,2007,RABI,WHEAT,12822.0,25503.0,19.89003275620028
Uttar Pradesh,2007,SUMMER,URAD,303.0,124.0,4.092409240924092
West Bengal,2005,RABI,ARHAR/TUR,16.0,18.0,11.25
Uttar Pradesh,2013,KHARIF,MOONG(GREEN GRAM),4049.0,1551.0,3.830575450728575
Uttar Pradesh,2010,RABI,WHEAT,239040.0,708754.0,29.65001673360107
Odisha,2013,SUMMER,WHEAT,4.0,5.2,13.0
Haryana,2006,RABI,WHEAT,140675.0,641000.0,45.56602097032166
West Bengal,2003,AUTUMN,RICE,13214.0,34427.0,26.053428182230967
Uttar Pradesh,2010,RABI,POTATO,4925.0,88182.0,179.0497461928934
Uttar Pradesh,2011,SUMMER,ONION,415.0,4496.0,108.33734939759037
Meghalaya,2013,WHOLE YEAR,POTATO,11740.0,121787.0,103.73679727427599
Chhattisgarh,2014,KHARIF,ARHAR/TUR,5041.0,3221.0,6.38960523705614
Madhya Pradesh,2013,WHOLE YEAR,DRY CHILLIES,1076.0,799.0,7.425650557620818
Gujarat,2009,SUMMER,GROUNDNUT,1900.0,2800.0,14.736842105263158
Haryana,2003,RABI,RAPESEED &MUSTARD,43152.0,64000.0,14.831294030404152
Maharashtra,2002,KHARIF,GROUNDNUT,100.0,100.0,10.0
Tripura,2006,RABI,GROUNDNUT,32.0,34.0,10.625
Punjab,2001,RABI,WHEAT,139000.0,502000.0,36.115107913669064
Karnataka,2000,SUMMER,MAIZE,51.0,143.0,28.03921568627451
Telangana,2000,RABI,RICE,6828.0,21023.0,30.789396602226127
Uttar Pradesh,2014,SUMMER,ONION,166.0,2377.0,143.19277108433735
Maharashtra,2007,KHARIF,GROUNDNUT,6.0,5.0,8.333333333333334
Bihar,1999,SUMMER,RICE,65.0,121.0,18.615384615384617
Rajasthan,2005,WHOLE YEAR,ONION,1968.0,31170.0,158.3841463414634
West Bengal,2010,RABI,RAPESEED &MUSTARD,6435.0,7121.0,11.066045066045067
Assam,2009,WHOLE YEAR,POTATO,8458.0,76340.0,90.25774414755261
Odisha,1999,RABI,SUNFLOWER,350.0,300.0,8.571428571428571
Rajasthan,2008,WHOLE YEAR,ONION,34.0,65.0,19.11764705882353
Bihar,2002,SUMMER,MOONG(GREEN GRAM),12999.0,11322.0,8.709900761597046
Maharashtra,2011,SUMMER,SUNFLOWER,400.0,500.0,12.5
West Bengal,2009,SUMMER,MOONG(GREEN GRAM),265.0,120.0,4.528301886792453
West Bengal,2007,WINTER,RICE,414468.0,1126762.0,27.18574172191822
Jharkhand,2004,WINTER,POTATO,3238.03,20629.49,63.71000268681883
Chhattisgarh,2004,KHARIF,MOONG(GREEN GRAM),503.0,101.0,2.0079522862823063
Uttar Pradesh,2000,KHARIF,MAIZE,4.0,5.0,12.5
Uttar Pradesh,2013,RABI,WHEAT,318253.0,1130771.0,35.530568447115975
Tamil Nadu,1998,KHARIF,URAD,6869.0,3359.0,4.890085893143107
Maharashtra,2014,KHARIF,RICE,174700.0,340600.0,19.496279336004577
West Bengal,1997,WHOLE YEAR,POTATO,44109.0,1165840.0,264.308871205423
Andhra Pradesh,2010,KHARIF,SESAMUM,11031.0,4567.0,4.140150484996827
Odisha,2004,SUMMER,MOONG(GREEN GRAM),17043.0,6067.3,3.5599953059907294
Gujarat,2012,RABI,WHEAT,36500.0,125000.0,34.24657534246575
Andhra Pradesh,2005,RABI,WHEAT,711.0,418.0,5.8790436005625875
Bihar,2003,KHARIF,URAD,908.0,675.0,7.433920704845814
Tripura,2010,KHARIF,URAD,243.0,141.0,5.802469135802469
Andhra Pradesh,2008,KHARIF,RICE,281491.0,959321.0,34.07998834776245
Chhattisgarh,2006,RABI,POTATO,604.0,1886.0,31.225165562913908
Andhra Pradesh,2013,KHARIF,MOONG(GREEN GRAM),1158.0,476.0,4.110535405872193
Karnataka,2008,KHARIF,POTATO,4.0,8.0,20.0
Kerala,2007,WINTER,RICE,2319.0,6067.0,26.16213885295386
Rajasthan,2010,WHOLE YEAR,DRY CHILLIES,134.0,300.0,22.388059701492537
Tamil Nadu,2006,WHOLE YEAR,MOONG(GREEN GRAM),168.0,97.0,5.773809523809524
Bihar,2004,WHOLE YEAR,ONION,100.0,724.0,72.4
Madhya Pradesh,2006,WHOLE YEAR,SESAMUM,3033.0,1140.0,3.758654797230465
Uttar Pradesh,2001,RABI,RAPESEED &MUSTARD,958.0,963.0,10.052192066805844
Telangana,2000,RABI,ONION,5.0,126.0,252.0
Uttar Pradesh,2004,KHARIF,MAIZE,368.0,439.0,11.929347826086955
Chhattisgarh,2009,WHOLE YEAR,POTATO,514.0,2501.0,48.657587548638126
Bihar,1998,RABI,RAPESEED &MUSTARD,2191.0,1308.0,5.969876768598813
Arunachal Pradesh,1998,RABI,GROUNDNUT,43.0,20.0,4.651162790697675
Uttar Pradesh,2003,KHARIF,SESAMUM,736.0,94.0,1.2771739130434785
Haryana,2011,KHARIF,SESAMUM,190.0,100.0,5.263157894736842
Uttar Pradesh,2011,KHARIF,RICE,10590.0,21265.0,20.080264400377715
Uttarakhand,2007,WHOLE YEAR,ONION,8.0,28.0,35.0
Karnataka,2007,RABI,WHEAT,23208.0,38300.0,16.50293002412961
Andhra Pradesh,1998,RABI,MOONG(GREEN GRAM),2800.0,1200.0,4.285714285714286
Gujarat,2005,RABI,WHEAT,73700.0,268700.0,36.45861601085482
Bihar,2008,RABI,MAIZE,5378.0,9159.0,17.03049460766084
Rajasthan,2006,KHARIF,SESAMUM,2608.0,976.0,3.7423312883435584
Uttarakhand,2002,KHARIF,MAIZE,157.0,128.0,8.152866242038217
Uttarakhand,2014,KHARIF,ARHAR/TUR,357.0,280.0,7.8431372549019605
Arunachal Pradesh,2005,WHOLE YEAR,POTATO,347.0,3517.0,101.35446685878962
Uttar Pradesh,2011,KHARIF,DRY CHILLIES,2.0,2.0,10.0
Nagaland,2001,KHARIF,MAIZE,5320.0,11100.0,20.864661654135336
Goa,2011,RABI,GROUNDNUT,2.0,5.0,25.0
Mizoram,2005,WHOLE YEAR,RICE,8366.0,15865.0,18.963662443222567
Odisha,2005,WINTER,MOONG(GREEN GRAM),3870.0,522.5,1.3501291989664082
Maharashtra,1999,KHARIF,SUNFLOWER,1100.0,400.0,3.6363636363636367
Karnataka,2003,KHARIF,SUNFLOWER,94496.0,50359.0,5.329220284456485
Andhra Pradesh,2014,RABI,ARHAR/TUR,193.0,301.0,15.595854922279793
Bihar,2014,RABI,MAIZE,8.0,29.0,36.25
Uttar Pradesh,2010,RABI,GRAM,918.0,1001.0,10.9041394335512
Odisha,1997,WHOLE YEAR,POTATO,353.0,2225.0,63.03116147308782
Telangana,2006,RABI,SESAMUM,232.0,75.0,3.2327586206896552
Chhattisgarh,2012,RABI,POTATO,22.0,198.0,90.0
Tamil Nadu,2003,KHARIF,GROUNDNUT,27404.0,69395.0,25.322945555393375
Karnataka,1999,RABI,GROUNDNUT,51697.0,53827.0,10.41201617115113
Odisha,2003,KHARIF,JOWAR,10.0,10.0,10.0
Arunachal Pradesh,2004,WHOLE YEAR,POTATO,350.0,1750.0,50.0
Nagaland,2007,KHARIF,SUNFLOWER,200.0,190.0,9.5
Assam,2007,SUMMER,RICE,9680.0,18533.0,19.145661157024794
Haryana,1997,RABI,WHEAT,41000.0,171000.0,41.707317073170735
Uttar Pradesh,2014,RABI,ONION,77.0,1178.0,152.987012987013
Punjab,2006,KHARIF,ARHAR/TUR,100.0,100.0,10.0
Uttar Pradesh,1997,KHARIF,MAIZE,818.0,1873.0,22.897310513447433
Andhra Pradesh,2012,KHARIF,JOWAR,51.0,135.0,26.470588235294116
Rajasthan,1998,KHARIF,RICE,5844.0,6881.0,11.774469541409992
Uttar Pradesh,2014,SUMMER,ONION,47.0,711.0,151.27659574468086
Jammu And Kashmir,2013,RABI,RAPESEED &MUSTARD,3649.0,4691.2,12.856124965744037
Maharashtra,2004,SUMMER,GROUNDNUT,1600.0,1600.0,10.0
Bihar,2012,AUTUMN,MAIZE,1279.0,2223.0,17.380766223612195
Haryana,2001,RABI,WHEAT,206820.0,877000.0,42.404022821777396
Karnataka,2008,SUMMER,MAIZE,2834.0,9192.0,32.43472124206069
Uttar Pradesh,2003,SUMMER,URAD,2.0,1.0,5.0
Uttar Pradesh,2009,KHARIF,GROUNDNUT,295.0,277.0,9.389830508474576
West Bengal,1998,KHARIF,MAIZE,45.0,140.0,31.11111111111111
Maharashtra,2005,RABI,GRAM,68600.0,47100.0,6.865889212827988
Karnataka,2012,SUMMER,GROUNDNUT,110.0,88.0,8.0
Uttar Pradesh,2000,RABI,RAPESEED &MUSTARD,9217.0,8097.0,8.784854073993708
Maharashtra,1999,KHARIF,MAIZE,700.0,900.0,12.857142857142858
Uttar Pradesh,2012,RABI,GRAM,9.0,10.0,11.11111111111111
Assam,2014,RABI,GRAM,8.0,6.0,7.5
Uttar Pradesh,2004,RABI,POTATO,3243.0,64156.0,197.82917052112242
Tripura,2005,RABI,URAD,50.0,25.0,5.0
Uttar Pradesh,2000,WHOLE YEAR,POTATO,4664.0,100140.0,214.70840480274444
Punjab,2003,RABI,RAPESEED &MUSTARD,2000.0,3000.0,15.0
Arunachal Pradesh,2012,WHOLE YEAR,POTATO,105.0,683.0,65.04761904761905
Assam,2001,KHARIF,MAIZE,12.0,7.0,5.833333333333334
